locA	locB	share border	is international
Gueckedou	Conakry	0	0
Lola	Conakry	0	0
Macenta	Conakry	0	0
Nzerekore	Conakry	0	0
Yamou	Conakry	0	0
Kailahun	Conakry	0	1
Kenema	Conakry	0	1
Kono	Conakry	0	1
Bombali	Conakry	0	1
Kambia	Conakry	0	1
Koinadugu	Conakry	0	1
PortLoko	Conakry	0	1
Tonkolili	Conakry	0	1
Bo	Conakry	0	1
Bonthe	Conakry	0	1
Moyamba	Conakry	0	1
Pujehun	Conakry	0	1
WesternRural	Conakry	0	1
WesternUrban	Conakry	0	1
Gabu	Conakry	0	1
Tombali	Conakry	0	1
Dinguiraye	Dabola	1	0
Faranah	Dabola	1	0
Kissidougou	Dabola	0	0
Kerouane	Dabola	0	0
Kankan	Dabola	0	0
Kouroussa	Dabola	1	0
Mandiana	Dabola	0	0
Siguiri	Dabola	0	0
Coyah	Dabola	0	0
Dubreka	Dabola	0	0
Forecariah	Dabola	0	0
Kindia	Dabola	0	0
Telimele	Dabola	0	0
Koubia	Dabola	0	0
Lelouma	Dabola	0	0
Labe	Dabola	0	0
Mali	Dabola	0	0
Tougue	Dabola	0	0
Dalaba	Dabola	0	0
Mamou	Dabola	1	0
Pita	Dabola	0	0
Beyla	Dabola	0	0
Gueckedou	Dabola	0	0
Lola	Dabola	0	0
Macenta	Dabola	0	0
Nzerekore	Dabola	0	0
Yamou	Dabola	0	0
Kailahun	Dabola	0	1
Kenema	Dabola	0	1
Kono	Dabola	0	1
Bombali	Dabola	0	1
Kambia	Dabola	0	1
Koinadugu	Dabola	0	1
PortLoko	Dabola	0	1
Tonkolili	Dabola	0	1
Bo	Dabola	0	1
Bonthe	Dabola	0	1
Moyamba	Dabola	0	1
Pujehun	Dabola	0	1
WesternRural	Dabola	0	1
WesternUrban	Dabola	0	1
Gabu	Dabola	0	1
Tombali	Dabola	0	1
Faranah	Dinguiraye	0	0
Kissidougou	Dinguiraye	0	0
Kerouane	Dinguiraye	0	0
Kankan	Dinguiraye	0	0
Kouroussa	Dinguiraye	1	0
Mandiana	Dinguiraye	0	0
Siguiri	Dinguiraye	1	0
Coyah	Dinguiraye	0	0
Dubreka	Dinguiraye	0	0
Forecariah	Dinguiraye	0	0
Kindia	Dinguiraye	0	0
Telimele	Dinguiraye	0	0
Koubia	Dinguiraye	0	0
Lelouma	Dinguiraye	0	0
Labe	Dinguiraye	0	0
Mali	Dinguiraye	0	0
Tougue	Dinguiraye	1	0
Dalaba	Dinguiraye	0	0
Mamou	Dinguiraye	1	0
Pita	Dinguiraye	0	0
Beyla	Dinguiraye	0	0
Gueckedou	Dinguiraye	0	0
Lola	Dinguiraye	0	0
Macenta	Dinguiraye	0	0
Nzerekore	Dinguiraye	0	0
Yamou	Dinguiraye	0	0
Kailahun	Dinguiraye	0	1
Kenema	Dinguiraye	0	1
Kono	Dinguiraye	0	1
Bombali	Dinguiraye	0	1
Kambia	Dinguiraye	0	1
Koinadugu	Dinguiraye	0	1
PortLoko	Dinguiraye	0	1
Tonkolili	Dinguiraye	0	1
Bo	Dinguiraye	0	1
Bonthe	Dinguiraye	0	1
Moyamba	Dinguiraye	0	1
Pujehun	Dinguiraye	0	1
WesternRural	Dinguiraye	0	1
WesternUrban	Dinguiraye	0	1
Gabu	Dinguiraye	0	1
Tombali	Dinguiraye	0	1
Kissidougou	Faranah	1	0
Kerouane	Faranah	0	0
Kankan	Faranah	0	0
Kouroussa	Faranah	1	0
Mandiana	Faranah	0	0
Siguiri	Faranah	0	0
Coyah	Faranah	0	0
Dubreka	Faranah	0	0
Forecariah	Faranah	0	0
Kindia	Faranah	0	0
Telimele	Faranah	0	0
Koubia	Faranah	0	0
Lelouma	Faranah	0	0
Labe	Faranah	0	0
Mali	Faranah	0	0
Tougue	Faranah	0	0
Dalaba	Faranah	0	0
Mamou	Faranah	1	0
Pita	Faranah	0	0
Beyla	Faranah	0	0
Gueckedou	Faranah	1	0
Lola	Faranah	0	0
Macenta	Faranah	0	0
Nzerekore	Faranah	0	0
Yamou	Faranah	0	0
Kailahun	Faranah	0	1
Kenema	Faranah	0	1
Kono	Faranah	0	1
Bombali	Faranah	0	1
Kambia	Faranah	0	1
Koinadugu	Faranah	1	1
PortLoko	Faranah	0	1
Tonkolili	Faranah	0	1
Bo	Faranah	0	1
Bonthe	Faranah	0	1
Moyamba	Faranah	0	1
Pujehun	Faranah	0	1
WesternRural	Faranah	0	1
WesternUrban	Faranah	0	1
Gabu	Faranah	0	1
Tombali	Faranah	0	1
Kerouane	Kissidougou	1	0
Kankan	Kissidougou	1	0
Kouroussa	Kissidougou	1	0
Mandiana	Kissidougou	0	0
Siguiri	Kissidougou	0	0
Coyah	Kissidougou	0	0
Dubreka	Kissidougou	0	0
Forecariah	Kissidougou	0	0
Kindia	Kissidougou	0	0
Telimele	Kissidougou	0	0
Koubia	Kissidougou	0	0
Lelouma	Kissidougou	0	0
Labe	Kissidougou	0	0
Mali	Kissidougou	0	0
Tougue	Kissidougou	0	0
Dalaba	Kissidougou	0	0
Mamou	Kissidougou	0	0
Pita	Kissidougou	0	0
Beyla	Kissidougou	0	0
Gueckedou	Kissidougou	1	0
Lola	Kissidougou	0	0
Macenta	Kissidougou	1	0
Nzerekore	Kissidougou	0	0
Yamou	Kissidougou	0	0
Kailahun	Kissidougou	0	1
Kenema	Kissidougou	0	1
Kono	Kissidougou	0	1
Bombali	Kissidougou	0	1
Kambia	Kissidougou	0	1
Koinadugu	Kissidougou	0	1
PortLoko	Kissidougou	0	1
Tonkolili	Kissidougou	0	1
Bo	Kissidougou	0	1
Bonthe	Kissidougou	0	1
Moyamba	Kissidougou	0	1
Pujehun	Kissidougou	0	1
WesternRural	Kissidougou	0	1
WesternUrban	Kissidougou	0	1
Gabu	Kissidougou	0	1
Tombali	Kissidougou	0	1
Kankan	Kerouane	1	0
Kouroussa	Kerouane	0	0
Mandiana	Kerouane	0	0
Siguiri	Kerouane	0	0
Coyah	Kerouane	0	0
Dubreka	Kerouane	0	0
Forecariah	Kerouane	0	0
Kindia	Kerouane	0	0
Telimele	Kerouane	0	0
Koubia	Kerouane	0	0
Lelouma	Kerouane	0	0
Labe	Kerouane	0	0
Mali	Kerouane	0	0
Tougue	Kerouane	0	0
Dalaba	Kerouane	0	0
Mamou	Kerouane	0	0
Pita	Kerouane	0	0
Beyla	Kerouane	1	0
Gueckedou	Kerouane	0	0
Lola	Kerouane	0	0
Macenta	Kerouane	1	0
Nzerekore	Kerouane	0	0
Yamou	Kerouane	0	0
Kailahun	Kerouane	0	1
Kenema	Kerouane	0	1
Kono	Kerouane	0	1
Bombali	Kerouane	0	1
Kambia	Kerouane	0	1
Koinadugu	Kerouane	0	1
PortLoko	Kerouane	0	1
Tonkolili	Kerouane	0	1
Bo	Kerouane	0	1
Bonthe	Kerouane	0	1
Moyamba	Kerouane	0	1
Pujehun	Kerouane	0	1
WesternRural	Kerouane	0	1
WesternUrban	Kerouane	0	1
Gabu	Kerouane	0	1
Tombali	Kerouane	0	1
Kouroussa	Kankan	1	0
Mandiana	Kankan	1	0
Siguiri	Kankan	1	0
Coyah	Kankan	0	0
Dubreka	Kankan	0	0
Forecariah	Kankan	0	0
Kindia	Kankan	0	0
Telimele	Kankan	0	0
Koubia	Kankan	0	0
Lelouma	Kankan	0	0
Labe	Kankan	0	0
Mali	Kankan	0	0
Tougue	Kankan	0	0
Dalaba	Kankan	0	0
Mamou	Kankan	0	0
Pita	Kankan	0	0
Beyla	Kankan	1	0
Gueckedou	Kankan	0	0
Lola	Kankan	0	0
Macenta	Kankan	0	0
Nzerekore	Kankan	0	0
Yamou	Kankan	0	0
Kailahun	Kankan	0	1
Kenema	Kankan	0	1
Kono	Kankan	0	1
Bombali	Kankan	0	1
Kambia	Kankan	0	1
Koinadugu	Kankan	0	1
PortLoko	Kankan	0	1
Tonkolili	Kankan	0	1
Bo	Kankan	0	1
Bonthe	Kankan	0	1
Moyamba	Kankan	0	1
Pujehun	Kankan	0	1
WesternRural	Kankan	0	1
WesternUrban	Kankan	0	1
Gabu	Kankan	0	1
Tombali	Kankan	0	1
Mandiana	Kouroussa	0	0
Siguiri	Kouroussa	1	0
Coyah	Kouroussa	0	0
Dubreka	Kouroussa	0	0
Forecariah	Kouroussa	0	0
Kindia	Kouroussa	0	0
Telimele	Kouroussa	0	0
Koubia	Kouroussa	0	0
Lelouma	Kouroussa	0	0
Labe	Kouroussa	0	0
Mali	Kouroussa	0	0
Tougue	Kouroussa	0	0
Dalaba	Kouroussa	0	0
Mamou	Kouroussa	0	0
Pita	Kouroussa	0	0
Beyla	Kouroussa	0	0
Gueckedou	Kouroussa	0	0
Lola	Kouroussa	0	0
Macenta	Kouroussa	0	0
Nzerekore	Kouroussa	0	0
Yamou	Kouroussa	0	0
Kailahun	Kouroussa	0	1
Kenema	Kouroussa	0	1
Kono	Kouroussa	0	1
Bombali	Kouroussa	0	1
Kambia	Kouroussa	0	1
Koinadugu	Kouroussa	0	1
PortLoko	Kouroussa	0	1
Tonkolili	Kouroussa	0	1
Bo	Kouroussa	0	1
Bonthe	Kouroussa	0	1
Moyamba	Kouroussa	0	1
Pujehun	Kouroussa	0	1
WesternRural	Kouroussa	0	1
WesternUrban	Kouroussa	0	1
Gabu	Kouroussa	0	1
Tombali	Kouroussa	0	1
Siguiri	Mandiana	1	0
Coyah	Mandiana	0	0
Dubreka	Mandiana	0	0
Forecariah	Mandiana	0	0
Kindia	Mandiana	0	0
Telimele	Mandiana	0	0
Koubia	Mandiana	0	0
Lelouma	Mandiana	0	0
Labe	Mandiana	0	0
Mali	Mandiana	0	0
Tougue	Mandiana	0	0
Dalaba	Mandiana	0	0
Mamou	Mandiana	0	0
Pita	Mandiana	0	0
Beyla	Mandiana	0	0
Gueckedou	Mandiana	0	0
Lola	Mandiana	0	0
Macenta	Mandiana	0	0
Nzerekore	Mandiana	0	0
Yamou	Mandiana	0	0
Kailahun	Mandiana	0	1
Kenema	Mandiana	0	1
Kono	Mandiana	0	1
Bombali	Mandiana	0	1
Kambia	Mandiana	0	1
Koinadugu	Mandiana	0	1
PortLoko	Mandiana	0	1
Tonkolili	Mandiana	0	1
Bo	Mandiana	0	1
Bonthe	Mandiana	0	1
Moyamba	Mandiana	0	1
Pujehun	Mandiana	0	1
WesternRural	Mandiana	0	1
WesternUrban	Mandiana	0	1
Gabu	Mandiana	0	1
Tombali	Mandiana	0	1
Coyah	Siguiri	0	0
Dubreka	Siguiri	0	0
Forecariah	Siguiri	0	0
Kindia	Siguiri	0	0
Telimele	Siguiri	0	0
Koubia	Siguiri	0	0
Lelouma	Siguiri	0	0
Labe	Siguiri	0	0
Mali	Siguiri	0	0
Tougue	Siguiri	0	0
Dalaba	Siguiri	0	0
Mamou	Siguiri	0	0
Pita	Siguiri	0	0
Beyla	Siguiri	0	0
Gueckedou	Siguiri	0	0
Lola	Siguiri	0	0
Macenta	Siguiri	0	0
Nzerekore	Siguiri	0	0
Yamou	Siguiri	0	0
Kailahun	Siguiri	0	1
Kenema	Siguiri	0	1
Kono	Siguiri	0	1
Bombali	Siguiri	0	1
Kambia	Siguiri	0	1
Koinadugu	Siguiri	0	1
PortLoko	Siguiri	0	1
Tonkolili	Siguiri	0	1
Bo	Siguiri	0	1
Bonthe	Siguiri	0	1
Moyamba	Siguiri	0	1
Pujehun	Siguiri	0	1
WesternRural	Siguiri	0	1
WesternUrban	Siguiri	0	1
Gabu	Siguiri	0	1
Tombali	Siguiri	0	1
Dubreka	Coyah	1	0
Forecariah	Coyah	1	0
Kindia	Coyah	1	0
Telimele	Coyah	0	0
Koubia	Coyah	0	0
Lelouma	Coyah	0	0
Labe	Coyah	0	0
Mali	Coyah	0	0
Tougue	Coyah	0	0
Dalaba	Coyah	0	0
Mamou	Coyah	0	0
Pita	Coyah	0	0
Beyla	Coyah	0	0
Gueckedou	Coyah	0	0
Lola	Coyah	0	0
Macenta	Coyah	0	0
Nzerekore	Coyah	0	0
Yamou	Coyah	0	0
Kailahun	Coyah	0	1
Kenema	Coyah	0	1
Kono	Coyah	0	1
Bombali	Coyah	0	1
Kambia	Coyah	0	1
Koinadugu	Coyah	0	1
PortLoko	Coyah	0	1
Tonkolili	Coyah	0	1
Bo	Coyah	0	1
Bonthe	Coyah	0	1
Moyamba	Coyah	0	1
Pujehun	Coyah	0	1
WesternRural	Coyah	0	1
WesternUrban	Coyah	0	1
Gabu	Coyah	0	1
Tombali	Coyah	0	1
Forecariah	Dubreka	0	0
Kindia	Dubreka	1	0
Telimele	Dubreka	1	0
Koubia	Dubreka	0	0
Lelouma	Dubreka	0	0
Labe	Dubreka	0	0
Mali	Dubreka	0	0
Tougue	Dubreka	0	0
Dalaba	Dubreka	0	0
Mamou	Dubreka	0	0
Pita	Dubreka	0	0
Beyla	Dubreka	0	0
Gueckedou	Dubreka	0	0
Lola	Dubreka	0	0
Macenta	Dubreka	0	0
Nzerekore	Dubreka	0	0
Yamou	Dubreka	0	0
Kailahun	Dubreka	0	1
Kenema	Dubreka	0	1
Kono	Dubreka	0	1
Bombali	Dubreka	0	1
Kambia	Dubreka	0	1
Koinadugu	Dubreka	0	1
PortLoko	Dubreka	0	1
Tonkolili	Dubreka	0	1
Bo	Dubreka	0	1
Bonthe	Dubreka	0	1
Moyamba	Dubreka	0	1
Pujehun	Dubreka	0	1
WesternRural	Dubreka	0	1
WesternUrban	Dubreka	0	1
Gabu	Dubreka	0	1
Tombali	Dubreka	0	1
Kindia	Forecariah	1	0
Telimele	Forecariah	0	0
Koubia	Forecariah	0	0
Lelouma	Forecariah	0	0
Labe	Forecariah	0	0
Mali	Forecariah	0	0
Tougue	Forecariah	0	0
Dalaba	Forecariah	0	0
Mamou	Forecariah	0	0
Pita	Forecariah	0	0
Beyla	Forecariah	0	0
Gueckedou	Forecariah	0	0
Lola	Forecariah	0	0
Macenta	Forecariah	0	0
Nzerekore	Forecariah	0	0
Yamou	Forecariah	0	0
Kailahun	Forecariah	0	1
Kenema	Forecariah	0	1
Kono	Forecariah	0	1
Bombali	Forecariah	1	1
Kambia	Forecariah	1	1
Koinadugu	Forecariah	0	1
PortLoko	Forecariah	0	1
Tonkolili	Forecariah	0	1
Bo	Forecariah	0	1
Bonthe	Forecariah	0	1
Moyamba	Forecariah	0	1
Pujehun	Forecariah	0	1
WesternRural	Forecariah	0	1
WesternUrban	Forecariah	0	1
Gabu	Forecariah	0	1
Tombali	Forecariah	0	1
Telimele	Kindia	1	0
Koubia	Kindia	0	0
Lelouma	Kindia	0	0
Labe	Kindia	0	0
Mali	Kindia	0	0
Tougue	Kindia	0	0
Dalaba	Kindia	1	0
Mamou	Kindia	1	0
Pita	Kindia	1	0
Beyla	Kindia	0	0
Gueckedou	Kindia	0	0
Lola	Kindia	0	0
Macenta	Kindia	0	0
Nzerekore	Kindia	0	0
Yamou	Kindia	0	0
Kailahun	Kindia	0	1
Kenema	Kindia	0	1
Kono	Kindia	0	1
Bombali	Kindia	1	1
Kambia	Kindia	0	1
Koinadugu	Kindia	0	1
PortLoko	Kindia	0	1
Tonkolili	Kindia	0	1
Bo	Kindia	0	1
Bonthe	Kindia	0	1
Moyamba	Kindia	0	1
Pujehun	Kindia	0	1
WesternRural	Kindia	0	1
WesternUrban	Kindia	0	1
Gabu	Kindia	0	1
Tombali	Kindia	0	1
Koubia	Telimele	0	0
Lelouma	Telimele	1	0
Labe	Telimele	0	0
Mali	Telimele	0	0
Tougue	Telimele	0	0
Dalaba	Telimele	0	0
Mamou	Telimele	0	0
Pita	Telimele	1	0
Beyla	Telimele	0	0
Gueckedou	Telimele	0	0
Lola	Telimele	0	0
Macenta	Telimele	0	0
Nzerekore	Telimele	0	0
Yamou	Telimele	0	0
Kailahun	Telimele	0	1
Kenema	Telimele	0	1
Kono	Telimele	0	1
Bombali	Telimele	0	1
Kambia	Telimele	0	1
Koinadugu	Telimele	0	1
PortLoko	Telimele	0	1
Tonkolili	Telimele	0	1
Bo	Telimele	0	1
Bonthe	Telimele	0	1
Moyamba	Telimele	0	1
Pujehun	Telimele	0	1
WesternRural	Telimele	0	1
WesternUrban	Telimele	0	1
Gabu	Telimele	0	1
Tombali	Telimele	0	1
Lelouma	Koubia	0	0
Labe	Koubia	1	0
Mali	Koubia	1	0
Tougue	Koubia	1	0
Dalaba	Koubia	0	0
Mamou	Koubia	0	0
Pita	Koubia	0	0
Beyla	Koubia	0	0
Gueckedou	Koubia	0	0
Lola	Koubia	0	0
Macenta	Koubia	0	0
Nzerekore	Koubia	0	0
Yamou	Koubia	0	0
Kailahun	Koubia	0	1
Kenema	Koubia	0	1
Kono	Koubia	0	1
Bombali	Koubia	0	1
Kambia	Koubia	0	1
Koinadugu	Koubia	0	1
PortLoko	Koubia	0	1
Tonkolili	Koubia	0	1
Bo	Koubia	0	1
Bonthe	Koubia	0	1
Moyamba	Koubia	0	1
Pujehun	Koubia	0	1
WesternRural	Koubia	0	1
WesternUrban	Koubia	0	1
Gabu	Koubia	0	1
Tombali	Koubia	0	1
Labe	Lelouma	1	0
Mali	Lelouma	1	0
Tougue	Lelouma	0	0
Dalaba	Lelouma	0	0
Mamou	Lelouma	0	0
Pita	Lelouma	1	0
Beyla	Lelouma	0	0
Gueckedou	Lelouma	0	0
Lola	Lelouma	0	0
Macenta	Lelouma	0	0
Nzerekore	Lelouma	0	0
Yamou	Lelouma	0	0
Kailahun	Lelouma	0	1
Kenema	Lelouma	0	1
Kono	Lelouma	0	1
Bombali	Lelouma	0	1
Kambia	Lelouma	0	1
Koinadugu	Lelouma	0	1
PortLoko	Lelouma	0	1
Tonkolili	Lelouma	0	1
Bo	Lelouma	0	1
Bonthe	Lelouma	0	1
Moyamba	Lelouma	0	1
Pujehun	Lelouma	0	1
WesternRural	Lelouma	0	1
WesternUrban	Lelouma	0	1
Gabu	Lelouma	0	1
Tombali	Lelouma	0	1
Mali	Labe	1	0
Tougue	Labe	1	0
Dalaba	Labe	1	0
Mamou	Labe	0	0
Pita	Labe	1	0
Beyla	Labe	0	0
Gueckedou	Labe	0	0
Lola	Labe	0	0
Macenta	Labe	0	0
Nzerekore	Labe	0	0
Yamou	Labe	0	0
Kailahun	Labe	0	1
Kenema	Labe	0	1
Kono	Labe	0	1
Bombali	Labe	0	1
Kambia	Labe	0	1
Koinadugu	Labe	0	1
PortLoko	Labe	0	1
Tonkolili	Labe	0	1
Bo	Labe	0	1
Bonthe	Labe	0	1
Moyamba	Labe	0	1
Pujehun	Labe	0	1
WesternRural	Labe	0	1
WesternUrban	Labe	0	1
Gabu	Labe	0	1
Tombali	Labe	0	1
Tougue	Mali	0	0
Dalaba	Mali	0	0
Mamou	Mali	0	0
Pita	Mali	0	0
Beyla	Mali	0	0
Gueckedou	Mali	0	0
Lola	Mali	0	0
Macenta	Mali	0	0
Nzerekore	Mali	0	0
Yamou	Mali	0	0
Kailahun	Mali	0	1
Kenema	Mali	0	1
Kono	Mali	0	1
Bombali	Mali	0	1
Kambia	Mali	0	1
Koinadugu	Mali	0	1
PortLoko	Mali	0	1
Tonkolili	Mali	0	1
Bo	Mali	0	1
Bonthe	Mali	0	1
Moyamba	Mali	0	1
Pujehun	Mali	0	1
WesternRural	Mali	0	1
WesternUrban	Mali	0	1
Gabu	Mali	0	1
Tombali	Mali	0	1
Dalaba	Tougue	1	0
Mamou	Tougue	1	0
Pita	Tougue	0	0
Beyla	Tougue	0	0
Gueckedou	Tougue	0	0
Lola	Tougue	0	0
Macenta	Tougue	0	0
Nzerekore	Tougue	0	0
Yamou	Tougue	0	0
Kailahun	Tougue	0	1
Kenema	Tougue	0	1
Kono	Tougue	0	1
Bombali	Tougue	0	1
Kambia	Tougue	0	1
Koinadugu	Tougue	0	1
PortLoko	Tougue	0	1
Tonkolili	Tougue	0	1
Bo	Tougue	0	1
Bonthe	Tougue	0	1
Moyamba	Tougue	0	1
Pujehun	Tougue	0	1
WesternRural	Tougue	0	1
WesternUrban	Tougue	0	1
Gabu	Tougue	0	1
Tombali	Tougue	0	1
Mamou	Dalaba	1	0
Pita	Dalaba	1	0
Beyla	Dalaba	0	0
Gueckedou	Dalaba	0	0
Lola	Dalaba	0	0
Macenta	Dalaba	0	0
Nzerekore	Dalaba	0	0
Yamou	Dalaba	0	0
Kailahun	Dalaba	0	1
Kenema	Dalaba	0	1
Kono	Dalaba	0	1
Bombali	Dalaba	0	1
Kambia	Dalaba	0	1
Koinadugu	Dalaba	0	1
PortLoko	Dalaba	0	1
Tonkolili	Dalaba	0	1
Bo	Dalaba	0	1
Bonthe	Dalaba	0	1
Moyamba	Dalaba	0	1
Pujehun	Dalaba	0	1
WesternRural	Dalaba	0	1
WesternUrban	Dalaba	0	1
Gabu	Dalaba	0	1
Tombali	Dalaba	0	1
Pita	Mamou	0	0
Beyla	Mamou	0	0
Gueckedou	Mamou	0	0
Lola	Mamou	0	0
Macenta	Mamou	0	0
Nzerekore	Mamou	0	0
Yamou	Mamou	0	0
Kailahun	Mamou	0	1
Kenema	Mamou	0	1
Kono	Mamou	0	1
Bombali	Mamou	1	1
Kambia	Mamou	0	1
Koinadugu	Mamou	1	1
PortLoko	Mamou	0	1
Tonkolili	Mamou	0	1
Bo	Mamou	0	1
Bonthe	Mamou	0	1
Moyamba	Mamou	0	1
Pujehun	Mamou	0	1
WesternRural	Mamou	0	1
WesternUrban	Mamou	0	1
Gabu	Mamou	0	1
Tombali	Mamou	0	1
Beyla	Pita	0	0
Gueckedou	Pita	0	0
Lola	Pita	0	0
Macenta	Pita	0	0
Nzerekore	Pita	0	0
Yamou	Pita	0	0
Kailahun	Pita	0	1
Kenema	Pita	0	1
Kono	Pita	0	1
Bombali	Pita	0	1
Kambia	Pita	0	1
Koinadugu	Pita	0	1
PortLoko	Pita	0	1
Tonkolili	Pita	0	1
Bo	Pita	0	1
Bonthe	Pita	0	1
Moyamba	Pita	0	1
Pujehun	Pita	0	1
WesternRural	Pita	0	1
WesternUrban	Pita	0	1
Gabu	Pita	0	1
Tombali	Pita	0	1
Gueckedou	Beyla	0	0
Lola	Beyla	1	0
Macenta	Beyla	1	0
Nzerekore	Beyla	1	0
Yamou	Beyla	0	0
Kailahun	Beyla	0	1
Kenema	Beyla	0	1
Kono	Beyla	0	1
Bombali	Beyla	0	1
Kambia	Beyla	0	1
Koinadugu	Beyla	0	1
PortLoko	Beyla	0	1
Tonkolili	Beyla	0	1
Bo	Beyla	0	1
Bonthe	Beyla	0	1
Moyamba	Beyla	0	1
Pujehun	Beyla	0	1
WesternRural	Beyla	0	1
WesternUrban	Beyla	0	1
Gabu	Beyla	0	1
Tombali	Beyla	0	1
Lola	Gueckedou	0	0
Macenta	Gueckedou	1	0
Nzerekore	Gueckedou	0	0
Yamou	Gueckedou	0	0
Kailahun	Gueckedou	1	1
Kenema	Gueckedou	0	1
Kono	Gueckedou	1	1
Bombali	Gueckedou	0	1
Kambia	Gueckedou	0	1
Koinadugu	Gueckedou	1	1
PortLoko	Gueckedou	0	1
Tonkolili	Gueckedou	0	1
Bo	Gueckedou	0	1
Bonthe	Gueckedou	0	1
Moyamba	Gueckedou	0	1
Pujehun	Gueckedou	0	1
WesternRural	Gueckedou	0	1
WesternUrban	Gueckedou	0	1
Gabu	Gueckedou	0	1
Tombali	Gueckedou	0	1
Macenta	Lola	0	0
Nzerekore	Lola	1	0
Yamou	Lola	0	0
Kailahun	Lola	0	1
Kenema	Lola	0	1
Kono	Lola	0	1
Bombali	Lola	0	1
Kambia	Lola	0	1
Koinadugu	Lola	0	1
PortLoko	Lola	0	1
Tonkolili	Lola	0	1
Bo	Lola	0	1
Bonthe	Lola	0	1
Moyamba	Lola	0	1
Pujehun	Lola	0	1
WesternRural	Lola	0	1
WesternUrban	Lola	0	1
Gabu	Lola	0	1
Tombali	Lola	0	1
Nzerekore	Macenta	1	0
Yamou	Macenta	1	0
Kailahun	Macenta	0	1
Kenema	Macenta	0	1
Kono	Macenta	0	1
Bombali	Macenta	0	1
Kambia	Macenta	0	1
Koinadugu	Macenta	0	1
PortLoko	Macenta	0	1
Tonkolili	Macenta	0	1
Bo	Macenta	0	1
Bonthe	Macenta	0	1
Moyamba	Macenta	0	1
Pujehun	Macenta	0	1
WesternRural	Macenta	0	1
WesternUrban	Macenta	0	1
Gabu	Macenta	0	1
Tombali	Macenta	0	1
Yamou	Nzerekore	1	0
Kailahun	Nzerekore	0	1
Kenema	Nzerekore	0	1
Kono	Nzerekore	0	1
Bombali	Nzerekore	0	1
Kambia	Nzerekore	0	1
Koinadugu	Nzerekore	0	1
PortLoko	Nzerekore	0	1
Tonkolili	Nzerekore	0	1
Bo	Nzerekore	0	1
Bonthe	Nzerekore	0	1
Moyamba	Nzerekore	0	1
Pujehun	Nzerekore	0	1
WesternRural	Nzerekore	0	1
WesternUrban	Nzerekore	0	1
Gabu	Nzerekore	0	1
Tombali	Nzerekore	0	1
Kailahun	Yamou	0	1
Kenema	Yamou	0	1
Kono	Yamou	0	1
Bombali	Yamou	0	1
Kambia	Yamou	0	1
Koinadugu	Yamou	0	1
PortLoko	Yamou	0	1
Tonkolili	Yamou	0	1
Bo	Yamou	0	1
Bonthe	Yamou	0	1
Moyamba	Yamou	0	1
Pujehun	Yamou	0	1
WesternRural	Yamou	0	1
WesternUrban	Yamou	0	1
Gabu	Yamou	0	1
Tombali	Yamou	0	1
Kenema	Kailahun	1	0
Kono	Kailahun	1	0
Bombali	Kailahun	0	0
Kambia	Kailahun	0	0
Koinadugu	Kailahun	0	0
PortLoko	Kailahun	0	0
Tonkolili	Kailahun	0	0
Bo	Kailahun	0	0
Bonthe	Kailahun	0	0
Moyamba	Kailahun	0	0
Pujehun	Kailahun	0	0
WesternRural	Kailahun	0	0
WesternUrban	Kailahun	0	0
Gabu	Kailahun	0	1
Tombali	Kailahun	0	1
Kono	Kenema	1	0
Bombali	Kenema	0	0
Kambia	Kenema	0	0
Koinadugu	Kenema	0	0
PortLoko	Kenema	0	0
Tonkolili	Kenema	1	0
Bo	Kenema	1	0
Bonthe	Kenema	0	0
Moyamba	Kenema	0	0
Pujehun	Kenema	1	0
WesternRural	Kenema	0	0
WesternUrban	Kenema	0	0
Gabu	Kenema	0	1
Tombali	Kenema	0	1
Bombali	Kono	0	0
Kambia	Kono	0	0
Koinadugu	Kono	1	0
PortLoko	Kono	0	0
Tonkolili	Kono	1	0
Bo	Kono	0	0
Bonthe	Kono	0	0
Moyamba	Kono	0	0
Pujehun	Kono	0	0
WesternRural	Kono	0	0
WesternUrban	Kono	0	0
Gabu	Kono	0	1
Tombali	Kono	0	1
Kambia	Bombali	1	0
Koinadugu	Bombali	1	0
PortLoko	Bombali	1	0
Tonkolili	Bombali	1	0
Bo	Bombali	0	0
Bonthe	Bombali	0	0
Moyamba	Bombali	0	0
Pujehun	Bombali	0	0
WesternRural	Bombali	0	0
WesternUrban	Bombali	0	0
Gabu	Bombali	0	1
Tombali	Bombali	0	1
Koinadugu	Kambia	0	0
PortLoko	Kambia	1	0
Tonkolili	Kambia	0	0
Bo	Kambia	0	0
Bonthe	Kambia	0	0
Moyamba	Kambia	0	0
Pujehun	Kambia	0	0
WesternRural	Kambia	0	0
WesternUrban	Kambia	0	0
Gabu	Kambia	0	1
Tombali	Kambia	0	1
PortLoko	Koinadugu	0	0
Tonkolili	Koinadugu	1	0
Bo	Koinadugu	0	0
Bonthe	Koinadugu	0	0
Moyamba	Koinadugu	0	0
Pujehun	Koinadugu	0	0
WesternRural	Koinadugu	0	0
WesternUrban	Koinadugu	0	0
Gabu	Koinadugu	0	1
Tombali	Koinadugu	0	1
Tonkolili	PortLoko	1	0
Bo	PortLoko	0	0
Bonthe	PortLoko	0	0
Moyamba	PortLoko	1	0
Pujehun	PortLoko	0	0
WesternRural	PortLoko	1	0
